Gene_ID	module
AgateH2.02G265000	darkorange2
AgateH2.02G265300	darkorange
AgateH2.02G265400	floralwhite
AgateH2.02G265500	darkslateblue
AgateH2.02G265700	royalblue
AgateH2.02G266000	thistle2
AgateH2.02G266100	darkmagenta
AgateH2.02G266200	orangered4
AgateH2.02G266500	darkturquoise
AgateH2.02G266700	magenta4
AgateH2.02G266800	plum
AgateH2.02G266900	purple
AgateH2.02G267500	darkgrey
AgateH2.02G267900	violet
AgateH2.02G268000	black
AgateH2.02G268100	darkslateblue
AgateH2.02G268300	darkred
AgateH2.02G268500	magenta4
AgateH2.02G268600	firebrick3
AgateH2.02G268700	firebrick4
AgateH2.02G268900	magenta
AgateH2.02G269000	darkolivegreen
AgateH2.02G269100	salmon2
AgateH2.02G269200	mediumpurple2
AgateH2.03G000100	orange
AgateH2.03G000300	cyan
AgateH2.03G000700	darkred
AgateH2.03G001100	darkred
AgateH2.03G001300	magenta
AgateH2.03G001400	royalblue
AgateH2.03G001600	grey60
AgateH2.03G002100	firebrick3
AgateH2.03G002500	orangered4
AgateH2.03G002600	magenta4
AgateH2.03G002700	darkgrey
AgateH2.03G002800	darkmagenta
AgateH2.03G002900	lightyellow
AgateH2.03G003000	palevioletred2
AgateH2.03G003200	thistle2
AgateH2.03G003300	brown
AgateH2.03G003500	firebrick4
AgateH2.03G003900	royalblue
AgateH2.03G004000	mediumorchid
AgateH2.03G004100	thistle2
AgateH2.03G004400	darkorange2
AgateH2.03G004600	lightcyan1
AgateH2.03G004700	orangered4
AgateH2.03G005400	floralwhite
AgateH2.03G005600	firebrick4
AgateH2.03G005700	violet
AgateH2.03G005900	lightpink3
AgateH2.03G006000	floralwhite
AgateH2.03G006200	ivory
AgateH2.03G006800	darkolivegreen
AgateH2.03G007000	firebrick3
AgateH2.03G007100	magenta
AgateH2.03G007200	brown
AgateH2.03G007300	lightyellow
AgateH2.03G007400	darkturquoise
AgateH2.03G007500	greenyellow
AgateH2.03G007900	violet
AgateH2.03G008200	palevioletred3
AgateH2.03G008300	purple
AgateH2.03G008600	orangered4
AgateH2.03G008900	orangered4
AgateH2.03G009000	blue
AgateH2.03G009100	orangered4
AgateH2.03G009500	magenta
AgateH2.03G009700	maroon
AgateH2.03G009800	lightslateblue
AgateH2.03G009900	coral2
AgateH2.03G010000	orangered4
AgateH2.03G010300	darkslateblue
AgateH2.03G010400	paleturquoise
AgateH2.03G010500	firebrick3
AgateH2.03G010600	plum
AgateH2.03G010800	orangered4
AgateH2.03G010900	greenyellow
AgateH2.03G011400	orangered4
AgateH2.03G011500	plum
AgateH2.03G011600	grey60
AgateH2.03G011700	darkred
AgateH2.03G011800	brown
AgateH2.03G011900	saddlebrown
AgateH2.03G012000	palevioletred3
AgateH2.03G012200	palevioletred3
AgateH2.03G012300	floralwhite
AgateH2.03G012400	orangered4
AgateH2.03G012700	violet
AgateH2.03G012800	paleturquoise
AgateH2.03G012900	pink4
AgateH2.03G013000	violet
AgateH2.03G013300	floralwhite
AgateH2.03G013400	blue
AgateH2.03G013500	orangered4
AgateH2.03G013700	brown
AgateH2.03G013900	cyan
AgateH2.03G014000	darkmagenta
AgateH2.03G014200	cyan
AgateH2.03G014300	brown
AgateH2.03G014600	firebrick4
AgateH2.03G014700	violet
AgateH2.03G014800	purple
AgateH2.03G015100	floralwhite
AgateH2.03G015200	skyblue3
AgateH2.03G015300	darkolivegreen
AgateH2.03G015600	grey60
AgateH2.03G016200	green
AgateH2.03G016400	thistle2
AgateH2.03G016500	darkgrey
AgateH2.03G016900	grey60
AgateH2.03G017000	lightcyan
AgateH2.03G017500	orangered4
AgateH2.03G018200	darkturquoise
AgateH2.03G018300	darkorange
AgateH2.03G018900	firebrick4
AgateH2.03G019000	purple
AgateH2.03G019200	blue
AgateH2.03G019400	indianred3
AgateH2.03G019500	red
AgateH2.03G019800	brown
AgateH2.03G019900	darkgrey
AgateH2.03G020100	sienna3
AgateH2.03G020500	floralwhite
AgateH2.03G020600	lightcyan
AgateH2.03G020900	darkturquoise
AgateH2.03G021000	blue
AgateH2.03G021300	saddlebrown
AgateH2.03G021400	black
AgateH2.03G021500	brown
AgateH2.03G021600	lightpink3
AgateH2.03G021700	lightpink3
AgateH2.03G021800	lightcyan1
AgateH2.03G021900	green
AgateH2.03G022000	green
AgateH2.03G022200	royalblue
AgateH2.03G022400	lightcyan1
AgateH2.03G022500	magenta4
AgateH2.03G022800	salmon4
AgateH2.03G022900	magenta4
AgateH2.03G023000	darkgrey
AgateH2.03G023100	lightcyan1
AgateH2.03G023200	orange
AgateH2.03G023400	purple
AgateH2.03G023600	blue2
AgateH2.03G023900	skyblue3
AgateH2.03G024000	salmon2
AgateH2.03G024200	orangered4
AgateH2.03G024300	blue
AgateH2.03G024400	mediumpurple2
AgateH2.03G024500	firebrick3
AgateH2.03G024600	magenta
AgateH2.03G024700	firebrick3
AgateH2.03G024800	firebrick3
AgateH2.03G024900	lightslateblue
AgateH2.03G025000	mediumpurple2
AgateH2.03G025100	firebrick3
AgateH2.03G025200	magenta
AgateH2.03G025300	thistle3
AgateH2.03G025400	magenta4
AgateH2.03G025600	darkolivegreen
AgateH2.03G025900	lightcyan1
AgateH2.03G026000	magenta4
AgateH2.03G026100	green
AgateH2.03G026200	green
AgateH2.03G026300	plum
AgateH2.03G027200	red
AgateH2.03G027500	green
AgateH2.03G027600	darkorange2
AgateH2.03G027900	purple
AgateH2.03G028000	red
AgateH2.03G028200	purple
AgateH2.03G028400	darkorange
AgateH2.03G028600	darkorange
AgateH2.03G028700	darkorange
AgateH2.03G028800	lightpink3
AgateH2.03G028900	red
AgateH2.03G029000	orange
AgateH2.03G029100	orange
AgateH2.03G029200	darkorange
AgateH2.03G029300	darkorange
AgateH2.03G029500	bisque4
AgateH2.03G029600	darkorange
AgateH2.03G029700	red
AgateH2.03G029800	red
AgateH2.03G029900	darkorange
AgateH2.03G030000	darkorange
AgateH2.03G030100	red
AgateH2.03G030200	darkorange
AgateH2.03G030300	red
AgateH2.03G030900	lightslateblue
AgateH2.03G031100	blue
AgateH2.03G031200	violet
AgateH2.03G031300	darkorange2
AgateH2.03G031500	green
AgateH2.03G031600	green
AgateH2.03G031700	violet
AgateH2.03G031800	violet
AgateH2.03G032000	purple
AgateH2.03G032500	brown
AgateH2.03G032600	skyblue3
AgateH2.03G032800	yellowgreen
AgateH2.03G033100	mediumorchid
AgateH2.03G033200	greenyellow
AgateH2.03G033400	darkred
AgateH2.03G033700	indianred4
AgateH2.03G034000	darkolivegreen
AgateH2.03G034300	mediumpurple3
AgateH2.03G034600	white
AgateH2.03G034700	magenta
AgateH2.03G034800	orangered3
AgateH2.03G035100	yellowgreen
AgateH2.03G035200	lightsteelblue1
AgateH2.03G035300	orangered4
AgateH2.03G035800	cyan
AgateH2.03G035900	honeydew1
AgateH2.03G036100	white
AgateH2.03G036200	darkorange2
AgateH2.03G036300	grey60
AgateH2.03G036700	coral3
AgateH2.03G036800	grey60
AgateH2.03G036900	brown
AgateH2.03G037000	darkorange2
AgateH2.03G037300	floralwhite
AgateH2.03G037600	lightcyan
AgateH2.03G038000	darkorange2
AgateH2.03G038100	red
AgateH2.03G038200	mediumpurple3
AgateH2.03G038700	floralwhite
AgateH2.03G038900	darkolivegreen
AgateH2.03G039100	plum2
AgateH2.03G039300	lightcyan
AgateH2.03G039600	darkmagenta
AgateH2.03G039700	black
AgateH2.03G040000	greenyellow
AgateH2.03G040100	magenta4
AgateH2.03G040200	firebrick3
AgateH2.03G040400	salmon2
AgateH2.03G040600	violet
AgateH2.03G040900	firebrick4
AgateH2.03G041000	violet
AgateH2.03G041200	thistle3
AgateH2.03G041300	lightslateblue
AgateH2.03G041400	magenta
AgateH2.03G041600	antiquewhite2
AgateH2.03G041700	maroon
AgateH2.03G042000	orange
AgateH2.03G042100	floralwhite
AgateH2.03G042600	orangered4
AgateH2.03G043000	black
AgateH2.03G043100	red
AgateH2.03G043200	lightcyan
AgateH2.03G043300	thistle2
AgateH2.03G043400	grey60
AgateH2.03G043600	orangered4
AgateH2.03G043700	darkturquoise
AgateH2.03G044000	orangered4
AgateH2.03G044500	red
AgateH2.03G044700	navajowhite2
AgateH2.03G045200	green
AgateH2.03G045400	orangered4
AgateH2.03G045500	orangered4
AgateH2.03G046000	darkolivegreen
AgateH2.03G046300	magenta
AgateH2.03G046500	mediumorchid
AgateH2.03G046600	darkred
AgateH2.03G046900	salmon2
AgateH2.03G047000	greenyellow
AgateH2.03G047200	brown
AgateH2.03G047400	saddlebrown
AgateH2.03G047500	magenta4
AgateH2.03G047800	paleturquoise
AgateH2.03G047900	floralwhite
AgateH2.03G048100	coral2
AgateH2.03G048200	greenyellow
AgateH2.03G048400	royalblue
AgateH2.03G048500	red
AgateH2.03G048600	magenta
AgateH2.03G049000	mediumpurple3
AgateH2.03G049100	darkolivegreen
AgateH2.03G049200	blue
AgateH2.03G049300	violet
AgateH2.03G049500	honeydew1
AgateH2.03G049700	lightcyan1
AgateH2.03G050400	cyan
AgateH2.03G050800	lavenderblush3
AgateH2.03G051100	blue
AgateH2.03G051300	purple
AgateH2.03G051700	thistle2
AgateH2.03G051800	orangered4
AgateH2.03G053300	floralwhite
AgateH2.03G053400	darkorange2
AgateH2.03G053500	firebrick3
AgateH2.03G053600	honeydew1
AgateH2.03G053800	blue
AgateH2.03G053900	blue
AgateH2.03G054000	blue
AgateH2.03G054200	firebrick4
AgateH2.03G054400	mediumpurple2
AgateH2.03G054500	darkturquoise
AgateH2.03G054600	saddlebrown
AgateH2.03G054700	orangered4
AgateH2.03G054800	darkturquoise
AgateH2.03G054900	coral2
AgateH2.03G055000	coral2
AgateH2.03G055100	coral2
AgateH2.03G055300	thistle2
AgateH2.03G055500	greenyellow
AgateH2.03G055600	lightyellow
AgateH2.03G055800	cyan
AgateH2.03G055900	brown
AgateH2.03G056300	darkturquoise
AgateH2.03G056500	blue
AgateH2.03G056600	firebrick3
AgateH2.03G056700	mediumpurple4
AgateH2.03G056900	green
AgateH2.03G057100	lightcyan
AgateH2.03G057300	plum1
AgateH2.03G057700	darkgreen
AgateH2.03G058000	saddlebrown
AgateH2.03G058200	darkturquoise
AgateH2.03G058300	cyan
AgateH2.03G058400	magenta4
AgateH2.03G058500	orangered4
AgateH2.03G058600	magenta4
AgateH2.03G058700	magenta4
AgateH2.03G058800	floralwhite
AgateH2.03G059100	greenyellow
AgateH2.03G059200	darkgrey
AgateH2.03G059300	red
AgateH2.03G059400	purple
AgateH2.03G059500	darkgreen
AgateH2.03G059600	floralwhite
AgateH2.03G059700	orangered4
AgateH2.03G060000	greenyellow
AgateH2.03G060100	black
AgateH2.03G060200	purple
AgateH2.03G060300	yellowgreen
AgateH2.03G060600	blue
AgateH2.03G060900	plum1
AgateH2.03G061000	ivory
AgateH2.03G061100	darkorange2
AgateH2.03G061300	greenyellow
AgateH2.03G061400	violet
AgateH2.03G061600	lightyellow
AgateH2.03G061700	orangered4
AgateH2.03G062100	skyblue4
AgateH2.03G062200	magenta
AgateH2.03G062300	yellowgreen
AgateH2.03G063000	black
AgateH2.03G063600	green
AgateH2.03G063700	magenta
AgateH2.03G063900	orangered4
AgateH2.03G064200	mediumpurple1
AgateH2.03G064400	firebrick4
AgateH2.03G064500	cyan
AgateH2.03G064800	black
AgateH2.03G065400	ivory
AgateH2.03G065500	green
AgateH2.03G065600	firebrick4
AgateH2.03G065800	plum1
AgateH2.03G065900	magenta4
AgateH2.03G066100	orangered4
AgateH2.03G066200	magenta4
AgateH2.03G066300	brown
AgateH2.03G066400	blue
AgateH2.03G066600	bisque4
AgateH2.03G066700	orangered4
AgateH2.03G066800	blue
AgateH2.03G067300	green
AgateH2.03G067400	grey60
AgateH2.03G067500	blue
AgateH2.03G067700	brown
AgateH2.03G067800	blue
AgateH2.03G067900	black
AgateH2.03G068100	orange
AgateH2.03G068400	firebrick3
AgateH2.03G068500	black
AgateH2.03G068700	purple
AgateH2.03G068800	darkgreen
AgateH2.03G068900	darkred
AgateH2.03G069100	lightcyan
AgateH2.03G069200	lavenderblush3
AgateH2.03G069300	red
AgateH2.03G069400	thistle2
AgateH2.03G069500	floralwhite
AgateH2.03G069800	brown
AgateH2.03G070200	lightpink3
AgateH2.03G070500	firebrick4
AgateH2.03G070600	magenta4
AgateH2.03G071000	green
AgateH2.03G071200	brown4
AgateH2.03G071300	brown2
AgateH2.03G071500	brown
AgateH2.03G071700	orangered4
AgateH2.03G072300	lightslateblue
AgateH2.03G072500	magenta
AgateH2.03G072600	green
AgateH2.03G072700	violet
AgateH2.03G072800	ivory
AgateH2.03G072900	darkgrey
AgateH2.03G073100	magenta
AgateH2.03G073200	lavenderblush3
AgateH2.03G073600	darkred
AgateH2.03G073700	black
AgateH2.03G074300	blue
AgateH2.03G074400	violet
AgateH2.03G074700	orangered4
AgateH2.03G075100	blue
AgateH2.03G076400	magenta
AgateH2.03G076500	yellowgreen
AgateH2.03G076600	yellowgreen
AgateH2.03G076700	magenta
AgateH2.03G076800	floralwhite
AgateH2.03G076900	mediumorchid
AgateH2.03G077000	black
AgateH2.03G077100	firebrick4
AgateH2.03G077900	darkgrey
AgateH2.03G078200	mediumpurple3
AgateH2.03G078400	darkolivegreen4
AgateH2.03G078500	magenta4
AgateH2.03G078600	thistle2
AgateH2.03G078700	floralwhite
AgateH2.03G078800	floralwhite
AgateH2.03G078900	royalblue
AgateH2.03G079700	brown
AgateH2.03G079800	antiquewhite4
AgateH2.03G080400	orangered4
AgateH2.03G080600	lightcoral
AgateH2.03G081200	brown
AgateH2.03G081300	royalblue
AgateH2.03G081700	brown
AgateH2.03G081900	brown
AgateH2.03G083700	grey60
AgateH2.03G083900	darkolivegreen
AgateH2.03G084600	sienna3
AgateH2.03G085200	magenta4
AgateH2.03G085300	magenta4
AgateH2.03G085500	darkturquoise
AgateH2.03G085600	magenta
AgateH2.03G085700	green
AgateH2.03G086100	magenta
AgateH2.03G086900	coral1
AgateH2.03G087000	royalblue
AgateH2.03G087400	magenta
AgateH2.03G087500	violet
AgateH2.03G087600	mediumpurple2
AgateH2.03G087900	plum2
AgateH2.03G088000	paleturquoise
AgateH2.03G088200	blue
AgateH2.03G088300	darkmagenta
AgateH2.03G088800	firebrick3
AgateH2.03G089000	mediumorchid
AgateH2.03G089100	coral1
AgateH2.03G089300	brown
AgateH2.03G090000	white
AgateH2.03G090200	lavenderblush2
AgateH2.03G090300	floralwhite
AgateH2.03G090400	darkseagreen4
AgateH2.03G090500	green
AgateH2.03G090900	thistle3
AgateH2.03G091000	paleturquoise
AgateH2.03G091100	darkred
AgateH2.03G091300	saddlebrown
AgateH2.03G091400	red
AgateH2.03G091500	firebrick3
AgateH2.03G091600	mediumpurple3
AgateH2.03G091800	magenta4
AgateH2.03G092100	darkturquoise
AgateH2.03G092200	magenta
AgateH2.03G092300	orange
AgateH2.03G092400	darkslateblue
AgateH2.03G092500	palevioletred3
AgateH2.03G092600	darkorange2
AgateH2.03G092700	darkmagenta
AgateH2.03G093000	orangered4
AgateH2.03G093200	magenta
AgateH2.03G093300	violet
AgateH2.03G093400	violet
AgateH2.03G093500	blue
AgateH2.03G093600	blue
AgateH2.03G093700	darkorange2
AgateH2.03G093900	black
AgateH2.03G094300	lightpink3
AgateH2.03G094400	sienna3
AgateH2.03G094600	orange
AgateH2.03G094700	plum1
AgateH2.03G094800	darkmagenta
AgateH2.03G095200	darkolivegreen
AgateH2.03G095600	blue
AgateH2.03G095700	black
AgateH2.03G095800	sienna4
AgateH2.03G095900	blue
AgateH2.03G096000	paleturquoise
AgateH2.03G096100	thistle2
AgateH2.03G096300	orange
AgateH2.03G096500	cyan
AgateH2.03G096800	blue
AgateH2.03G096900	violet
AgateH2.03G097000	violet
AgateH2.03G097100	navajowhite1
AgateH2.03G097300	blue
AgateH2.03G097400	mediumpurple4
AgateH2.03G097500	white
AgateH2.03G097600	blue
AgateH2.03G097700	lightcyan
AgateH2.03G098000	palevioletred2
AgateH2.03G098100	lightcyan1
AgateH2.03G098300	lightcyan1
AgateH2.03G098400	royalblue
AgateH2.03G098500	lightcyan1
AgateH2.03G098600	lightcyan1
AgateH2.03G098900	firebrick4
AgateH2.03G099000	red
AgateH2.03G099100	saddlebrown
AgateH2.03G099200	saddlebrown
AgateH2.03G099300	navajowhite2
AgateH2.03G099400	cyan
AgateH2.03G099600	darkorange
AgateH2.03G099700	thistle3
AgateH2.03G100100	violet
AgateH2.03G100400	mediumpurple3
AgateH2.03G100500	plum1
AgateH2.03G100600	red
AgateH2.03G100700	thistle
AgateH2.03G100900	magenta
AgateH2.03G101300	brown
AgateH2.03G101500	antiquewhite4
AgateH2.03G101600	magenta4
AgateH2.03G102000	violet
AgateH2.03G102200	saddlebrown
AgateH2.03G102300	blue
AgateH2.03G102500	purple
AgateH2.03G103400	darkgreen
AgateH2.03G103500	magenta
AgateH2.03G103700	firebrick3
AgateH2.03G103800	grey60
AgateH2.03G104000	brown
AgateH2.03G104500	greenyellow
AgateH2.03G104700	orangered4
AgateH2.03G104900	mediumpurple2
AgateH2.03G105000	floralwhite
AgateH2.03G105300	greenyellow
AgateH2.03G105400	magenta4
AgateH2.03G105500	mediumpurple4
AgateH2.03G105700	lightcyan
AgateH2.03G105900	magenta
AgateH2.03G106000	orangered4
AgateH2.03G106200	brown4
AgateH2.03G106300	magenta
AgateH2.03G106500	cyan
AgateH2.03G106900	blue
AgateH2.03G107300	blue
AgateH2.03G107500	magenta
AgateH2.03G107600	lightpink4
AgateH2.03G107700	darkgreen
AgateH2.03G107800	blue
AgateH2.03G107900	lightcyan1
AgateH2.03G108300	thistle2
AgateH2.03G108400	antiquewhite4
AgateH2.03G108600	firebrick3
AgateH2.03G108900	mediumorchid
AgateH2.03G109000	mediumorchid
AgateH2.03G109100	purple
AgateH2.03G109200	purple
AgateH2.03G109700	antiquewhite2
AgateH2.03G110500	darkorange
AgateH2.03G110600	floralwhite
AgateH2.03G110800	darkorange
AgateH2.03G110900	brown
AgateH2.03G111300	violet
AgateH2.03G111500	blue
AgateH2.03G111800	lavenderblush3
AgateH2.03G112000	saddlebrown
AgateH2.03G112300	firebrick4
AgateH2.03G112600	firebrick4
AgateH2.03G112700	darkgrey
AgateH2.03G113200	magenta4
AgateH2.03G113400	magenta4
AgateH2.03G113500	darkgrey
AgateH2.03G113700	violet
AgateH2.03G113800	darkorange2
AgateH2.03G114300	orangered4
AgateH2.03G114500	salmon2
AgateH2.03G114600	orangered4
AgateH2.03G114700	black
AgateH2.03G114900	coral1
AgateH2.03G115100	black
AgateH2.03G115300	pink4
AgateH2.03G115500	black
AgateH2.03G115700	green
AgateH2.03G116400	orangered4
AgateH2.03G116500	honeydew1
AgateH2.03G117000	brown
AgateH2.03G117300	blue
AgateH2.03G117700	orangered4
AgateH2.03G117800	palevioletred3
AgateH2.03G117900	darkslateblue
AgateH2.03G118100	lightpink3
AgateH2.03G119400	blue2
AgateH2.03G119500	skyblue4
AgateH2.03G120300	white
AgateH2.03G120600	lightpink4
AgateH2.03G120700	lightyellow
AgateH2.03G120900	blue
AgateH2.03G121100	sienna3
AgateH2.03G121300	black
AgateH2.03G121400	violet
AgateH2.03G121500	blue
AgateH2.03G121600	grey60
AgateH2.03G122200	cyan
AgateH2.03G122300	darkred
AgateH2.03G122500	darkslateblue
AgateH2.03G122600	darkorange2
AgateH2.03G122800	paleturquoise
AgateH2.03G122900	mediumpurple4
AgateH2.03G123000	violet
AgateH2.03G123100	brown4
AgateH2.03G123800	greenyellow
AgateH2.03G124000	lightcyan
AgateH2.03G124100	greenyellow
AgateH2.03G124800	salmon2
AgateH2.03G124900	greenyellow
AgateH2.03G125000	firebrick3
AgateH2.03G125700	salmon2
AgateH2.03G125800	indianred3
AgateH2.03G125900	bisque4
AgateH2.03G126000	saddlebrown
AgateH2.03G126400	firebrick4
AgateH2.03G126500	red
AgateH2.03G126600	green
AgateH2.03G126700	paleturquoise
AgateH2.03G127000	lightcyan
AgateH2.03G127100	grey60
AgateH2.03G127200	grey60
AgateH2.03G127300	lightcyan
AgateH2.03G127400	green
AgateH2.03G127600	lightcyan
AgateH2.03G127700	lightsteelblue1
AgateH2.03G127800	lightcyan
AgateH2.03G127900	lightcyan
AgateH2.03G128000	lightcyan
AgateH2.03G128100	grey60
AgateH2.03G128300	lightcyan
AgateH2.03G128400	lightcyan
AgateH2.03G128500	floralwhite
AgateH2.03G128800	darkslateblue
AgateH2.03G128900	firebrick4
AgateH2.03G129000	paleturquoise
AgateH2.03G129400	mediumpurple1
AgateH2.03G129500	white
AgateH2.03G129600	black
AgateH2.03G129700	green
AgateH2.03G129800	blue
AgateH2.03G130000	firebrick4
AgateH2.03G130400	red
AgateH2.03G130700	blue
AgateH2.03G130900	orangered4
AgateH2.03G131000	orangered1
AgateH2.03G131100	cyan
AgateH2.03G131500	firebrick3
AgateH2.03G131700	royalblue
AgateH2.03G131800	violet
AgateH2.03G131900	honeydew1
AgateH2.03G132000	brown
AgateH2.03G132800	darkseagreen4
AgateH2.03G133000	violet
AgateH2.03G133300	darkred
AgateH2.03G133400	lightyellow
AgateH2.03G133500	sienna3
AgateH2.03G133600	darkseagreen3
AgateH2.03G133700	bisque4
AgateH2.03G133900	brown
AgateH2.03G134000	darkslateblue
AgateH2.03G134100	violet
AgateH2.03G134200	red
AgateH2.03G134500	bisque4
AgateH2.03G134700	thistle3
AgateH2.03G134900	darkmagenta
AgateH2.03G135300	orangered4
AgateH2.03G135500	blue
AgateH2.03G135600	skyblue4
AgateH2.03G135800	orangered4
AgateH2.03G135900	floralwhite
AgateH2.03G136000	lightsteelblue1
AgateH2.03G137300	white
AgateH2.03G137400	mediumpurple3
AgateH2.03G137800	blue
AgateH2.03G137900	darkseagreen3
AgateH2.03G138000	magenta4
AgateH2.03G138200	plum1
AgateH2.03G138300	magenta
AgateH2.03G138400	green
AgateH2.03G138500	purple
AgateH2.03G138700	red
AgateH2.03G139000	darkgreen
AgateH2.03G139100	floralwhite
AgateH2.03G139200	brown
AgateH2.03G139300	darkred
AgateH2.03G139400	darkgrey
AgateH2.03G139600	brown
AgateH2.03G139700	brown
AgateH2.03G139900	orangered4
AgateH2.03G140300	violet
AgateH2.03G140500	green
AgateH2.03G140900	violet
AgateH2.03G141000	lightyellow
AgateH2.03G141800	palevioletred2
AgateH2.03G142100	green
AgateH2.03G142200	thistle3
AgateH2.03G142300	orangered4
AgateH2.03G142500	darkslateblue
AgateH2.03G142600	darkturquoise
AgateH2.03G143000	lavenderblush2
AgateH2.03G143500	floralwhite
AgateH2.03G144000	lightslateblue
AgateH2.03G144200	lightsteelblue1
AgateH2.03G144300	lightsteelblue1
AgateH2.03G144400	darkslateblue
AgateH2.03G144500	magenta
AgateH2.03G144700	coral1
AgateH2.03G145000	orangered4
AgateH2.03G145100	orangered3
AgateH2.03G145400	blue
AgateH2.03G145600	brown
AgateH2.03G145800	darkgrey
AgateH2.03G146100	magenta
AgateH2.03G146200	darkseagreen3
AgateH2.03G146300	thistle3
AgateH2.03G146400	magenta
AgateH2.03G146500	brown
AgateH2.03G146700	magenta
AgateH2.03G146800	green
AgateH2.03G147000	mediumpurple3
AgateH2.03G147100	mediumpurple3
AgateH2.03G147600	darkolivegreen
AgateH2.03G147700	darkolivegreen
AgateH2.03G147900	red
AgateH2.03G148000	brown
AgateH2.03G148200	brown
AgateH2.03G148400	brown
AgateH2.03G148500	red
AgateH2.03G148700	darkred
AgateH2.03G148800	blue
AgateH2.03G149000	firebrick4
AgateH2.03G149100	saddlebrown
AgateH2.03G149200	purple
AgateH2.03G149300	salmon4
AgateH2.03G149700	saddlebrown
AgateH2.03G149800	cyan
AgateH2.03G149900	violet
AgateH2.03G150000	darkgrey
AgateH2.03G150300	red
AgateH2.03G150600	darkred
AgateH2.03G150800	ivory
AgateH2.03G150900	brown
AgateH2.03G151000	lavenderblush2
AgateH2.03G151200	bisque4
AgateH2.03G151300	bisque4
AgateH2.03G151400	darkred
AgateH2.03G151500	violet
AgateH2.03G151600	darkorange2
AgateH2.03G151700	violet
AgateH2.03G151800	brown
AgateH2.03G151900	brown
AgateH2.03G152000	red
AgateH2.03G152300	thistle2
