Gene_ID	module	ID
AgateH2.28G040400	saddlebrown	AS029
AgateH2.05G106300	saddlebrown	AS029
AgateH2.22G002600	saddlebrown	AS029
AgateH2.04G174800	saddlebrown	AS029
AgateH2.02G245000	saddlebrown	AS029
AgateH2.05G015700	saddlebrown	AS029
AgateH2.01G283700	saddlebrown	AS029
AgateH2.01G092200	saddlebrown	AS029
AgateH2.25G012900	saddlebrown	AS029
AgateH2.12G090600	saddlebrown	AS029
AgateH2.02G179000	saddlebrown	AS029
AgateH2.08G121800	saddlebrown	AS029
AgateH2.25G012000	saddlebrown	AS029
AgateH2.18G013500	saddlebrown	AS029
AgateH2.24G063400	saddlebrown	AS029
AgateH2.09G099000	saddlebrown	AS029
AgateH2.06G130900	saddlebrown	AS029
AgateH2.01G287400	saddlebrown	AS029
AgateH2.05G239000	saddlebrown	AS029
AgateH2.29G028800	saddlebrown	AS029
AgateH2.03G174200	saddlebrown	AS029
AgateH2.10G087600	saddlebrown	AS029
AgateH2.08G132400	saddlebrown	AS029
AgateH2.14G128500	saddlebrown	AS029
AgateH2.28G001400	saddlebrown	AS029
AgateH2.22G055400	saddlebrown	AS029
AgateH2.17G081100	saddlebrown	AS029
AgateH2.08G208500	saddlebrown	AS029
AgateH2.06G013100	saddlebrown	AS029
AgateH2.02G264300	saddlebrown	AS029
AgateH2.03G229700	saddlebrown	AS029
AgateH2.05G233900	saddlebrown	AS029
AgateH2.14G138600	saddlebrown	AS029
AgateH2.04G236500	saddlebrown	AS029
AgateH2.14G086600	saddlebrown	AS029
AgateH2.03G243500	saddlebrown	AS029
AgateH2.19G003100	saddlebrown	AS029
AgateH2.28G028200	saddlebrown	AS029
AgateH2.11G056300	saddlebrown	AS029
AgateH2.21G058600	saddlebrown	AS029
AgateH2.03G346100	saddlebrown	AS029
AgateH2.04G061400	saddlebrown	AS029
AgateH2.11G013900	saddlebrown	AS029
AgateH2.21G034700	saddlebrown	AS029
AgateH2.06G052700	saddlebrown	AS029
AgateH2.27G020000	saddlebrown	AS029
AgateH2.27G020400	saddlebrown	AS029
AgateH2.01G105800	saddlebrown	AS029
AgateH2.03G246800	saddlebrown	AS029
AgateH2.04G053700	saddlebrown	AS029
AgateH2.24G056000	saddlebrown	AS029
AgateH2.04G053400	saddlebrown	AS029
AgateH2.02G070000	saddlebrown	AS029
AgateH2.15G010300	saddlebrown	AS029
AgateH2.14G026100	saddlebrown	AS029
AgateH2.17G056300	saddlebrown	AS029
AgateH2.08G006200	saddlebrown	AS029
AgateH2.29G025100	saddlebrown	AS029
AgateH2.08G203700	saddlebrown	AS029
AgateH2.08G176700	saddlebrown	AS029
AgateH2.08G055500	saddlebrown	AS029
AgateH2.28G033200	saddlebrown	AS029
AgateH2.15G017300	saddlebrown	AS029
AgateH2.04G153300	saddlebrown	AS029
AgateH2.03G091300	saddlebrown	AS029
AgateH2.04G073900	saddlebrown	AS029
AgateH2.04G112000	saddlebrown	AS029
AgateH2.07G045300	saddlebrown	AS029
AgateH2.17G056900	saddlebrown	AS029
AgateH2.07G118200	saddlebrown	AS029
AgateH2.22G044500	saddlebrown	AS029
AgateH2.02G077400	saddlebrown	AS029
AgateH2.16G004600	saddlebrown	AS029
AgateH2.28G033100	saddlebrown	AS029
AgateH2.08G153600	saddlebrown	AS029
AgateH2.04G156700	saddlebrown	AS029
AgateH2.02G253600	saddlebrown	AS029
AgateH2.07G081400	saddlebrown	AS029
AgateH2.15G011500	saddlebrown	AS029
AgateH2.14G132300	saddlebrown	AS029
AgateH2.02G022500	saddlebrown	AS029
AgateH2.27G031400	saddlebrown	AS029
AgateH2.01G084300	saddlebrown	AS029
AgateH2.01G266000	saddlebrown	AS029
AgateH2.09G073800	saddlebrown	AS029
AgateH2.10G071300	saddlebrown	AS029
AgateH2.22G031800	saddlebrown	AS029
AgateH2.07G009500	saddlebrown	AS029
AgateH2.02G002000	saddlebrown	AS029
AgateH2.03G243000	saddlebrown	AS029
AgateH2.04G156100	saddlebrown	AS029
AgateH2.04G155800	saddlebrown	AS029
AgateH2.17G081200	saddlebrown	AS029
AgateH2.09G115900	saddlebrown	AS029
AgateH2.02G100100	saddlebrown	AS029
AgateH2.04G220900	saddlebrown	AS029
AgateH2.29G000600	saddlebrown	AS029
AgateH2.09G131500	saddlebrown	AS029
AgateH2.06G072800	saddlebrown	AS029
AgateH2.16G066800	saddlebrown	AS029
AgateH2.04G156300	saddlebrown	AS029
AgateH2.14G018100	saddlebrown	AS029
AgateH2.17G027000	saddlebrown	AS029
AgateH2.15G078000	saddlebrown	AS029
AgateH2.04G238800	saddlebrown	AS029
AgateH2.12G123000	saddlebrown	AS029
AgateH2.28G029800	saddlebrown	AS029
AgateH2.04G196500	saddlebrown	AS029
AgateH2.08G217600	saddlebrown	AS029
AgateH2.12G036500	saddlebrown	AS029
AgateH2.04G279700	saddlebrown	AS029
AgateH2.03G011900	saddlebrown	AS029
AgateH2.09G123600	saddlebrown	AS029
AgateH2.05G160800	saddlebrown	AS029
AgateH2.08G116500	saddlebrown	AS029
AgateH2.19G039300	saddlebrown	AS029
AgateH2.04G051300	saddlebrown	AS029
AgateH2.17G027900	saddlebrown	AS029
AgateH2.01G067000	saddlebrown	AS029
AgateH2.01G067100	saddlebrown	AS029
AgateH2.06G089100	saddlebrown	AS029
AgateH2.06G165000	saddlebrown	AS029
AgateH2.10G003900	saddlebrown	AS029
AgateH2.05G203800	saddlebrown	AS029
AgateH2.09G187500	saddlebrown	AS029
AgateH2.04G121500	saddlebrown	AS029
AgateH2.03G355200	saddlebrown	AS029
AgateH2.04G078900	saddlebrown	AS029
AgateH2.09G118800	saddlebrown	AS029
AgateH2.06G184100	saddlebrown	AS029
AgateH2.04G013800	saddlebrown	AS029
AgateH2.04G157300	saddlebrown	AS029
AgateH2.21G053600	saddlebrown	AS029
AgateH2.05G292000	saddlebrown	AS029
AgateH2.04G305200	saddlebrown	AS029
